ID,artist_names,artist_ids,release_date,release_date_precision
7BrXygaE3fz0fyLUqvcTEX,"William Byrd,Stile Antico","2j7yGPnVrdIHjHwtyLPJ2z,050HYLDzYAPj4f334VbaKG",2013-08-26,day
0WLtjXsMFCnKfC4NLRfRvy,"Arnold Bax,BBC Philharmonic,Vernon Handley","3qu7PRI4DKHhf9vo4rXXxn,1z9u3vLr7gw6IBS8CP8c2X,2lfhRHLz3kC17tcVKJqJ4Y",2003-01-01,day
46pFeGTllnY2ZxQtbEO7wQ,"Hubert Parry,The Sixteen,Harry Christophers","4DAmH51BfQpej5UEP0dZ3u,5y9NnD1AZPcBVbDluRgiXS,6URHrQ8te9u9mD6Q2PjVnu",2009-01-01,day
6ZbCNsjdJ5qBXb4jLwd36s,"Judith Weir,Choir of New College, Oxford,Edward Higginbottom","4AhGJX48US2OIdpSG7oo5c,37f8YYDNWUstg5p859gMxe,6hJ1WCK5GxmaYzmWWK7UiJ",2006-07-03,day
3bx55hsWHB5JwJZJlYZI3u,"George Benjamin,Tamsin Waley-Cohen","5g9zIZkmU9m893xgFpbkfe,79fAZ50LAuQbzEjVnkpTvY",2015-04-06,day
3tPkpHZaLW0IeuN8bRTJWf,"James MacMillan,Gabrieli,Paul McCreesh","5eSXFv3Ll2MEHf0eSAYJGu,3DhMjqRNtH4A1Ap3dIosgS,27suxyOypRvjbQgoRw1oF7",2012-03-03,day
71W5rzOCpn6BazriPJiQDW,"Ernest John Moeran,London Philharmonic Orchestra,Sir Adrian Boult","6ERCyNYicU2GRfODcd6fHQ,3PfJE6ebCbCHeuqO4BfNeA,3YjLvhwK5zw7N5S5oX0DVl",2007-02-01,day
3wzZIu0rEpThKd6KPvwjQ1,"Jonathan Dove,Tenebrae","0sdCVT40NVs1qzsPTUbtjK,0vUnn6Eje2O5yxEj35touD",2003,year
2EgQvpTKR9VhX0QDprYq4W,"John Ireland,Roderick Williams,Iain Burnside","0QzZLY6jZif9KbXnxaLIUV,3AgfuptJ2ldYrLv5O6lkuJ,46zUU6NYYxTFinZbVTp4sT",2008-05-27,day
4QxQInOCZYAAN5j8ia2zMr,"Frank Bridge,Mstislav Rostropovich,Benjamin Britten","7rj5B6cNPEJhWLnZAPSw9c,50hiYMhi0g77BOkkQ4zebB,7MJ1pB5d6Vjmzep2zQlorn",2001-01-01,day
1u6VAnvVZu6KKmVQKGTjAQ,"Herbert Howells,Choir of St. John's College, Cambridge,Andrew Nethsingha","0Artcj84fSLUN93JectewP,1fwwl0jxv972y7OpKpL6Ax,1cjPVlZolZrXVZRMTtGuhx",2010,year
2XWJIaMcSGzF2sgi2nvNEY,"Andrew Lloyd Webber,Anna Netrebko,Andrew Swait,Prague Philharmonia,Emmanuel Villaume,Prague Philharmonic Choir","4aP1lp10BRYZO658B2NwkG,5moBlpk9BYtujdRW6VLepL,36wScpVsZjibLHCnWbKzKm,39FuQKH2MKSPyAsRqdHj0N,2sPg5fNFD9BZkSYmk4NGmW,1Rn0zX2Yet9c0CXSO9bJmi",2008-01-01,day
5oP3108c726WOh8HpOZak6,"Karl Jenkins,Polyphony,Stephen Layton","1q1wfzh2xtpj27TnIAqIvd,06TUYAXTcDtfcSuqnB35na,1K7xwpFg70fiAJnXGWo90o",2014-01-01,day
2w9tqd6CvTCCzyKolKMUHM,"John Dunstable,The Hilliard Ensemble,Paul Hillier","3DL7TTcfjDAJiDrhBl3q2H,0L8W3JzyTX29RLKZgc3bqS,5pECl3lGqlL7VfZXxrkAlF",1984,year
5Rie3Ac4YB5gFysnnUhIQm,"John Taverner,Peter Phillips,The Tallis Scholars","0ZGj6vmZUz4vk80EfPLjxP,3Yu1KWrCZ0X79c0BhryYPk,3vENFkiF5PZRluBBtQiwcG",2013-01-28,day
0p9CTxfCvXp6SViWOd3rbM,"Orlando Gibbons,Glenn Gould","2NkIVq5pAfIojxXjuaRVes,13dkPjqmbcchm8cXjEJQeP",1971,year
7c9EjYBvffyPfidPjwjjvx,"Rebecca Clarke,Philip Dukes,Sophia Rahman","22qeCNFYQmWRJKOIdyWxFz,0O2VMILbeYdgDV6otqvX7N,6xfi0OGTuc0jbi1bsQvmg2",2007-01-30,day
1xXYhd82FBl1Znx7CRT4kO,"Thomas Tomkins,Choir of Clare College, Cambridge,Graham Ross","406LG2d0ZT26U7HIM6fWfp,0sHmVvDwPMhpqcFLBtiDPd,5ALngZTunHWltWc3XsQZFZ",2016-10-21,day
2BoXr6YROuYTirtgY0JSea,"Brian Ferneyhough,Arditti Quartet","1Ypd2wLcUoQ7v5iH7yrWDm,1A6VSPPUJADy9l9nHcGFG5",2016-09-23,day
0feTlhjFos3fCI03QjbflE,Michael Nyman,2LvhyFvUCDJ7gFuEBOcrM8,2004-01-01,day
6Zor9wcVrgazakMKZqZhAz,"John Rutter,Robert Quinney,Choir of King's College, Cambridge,Stephen Cleobury,City of London Sinfonia","0qlhpgr87PEG89Jd5iRpxe,6OGs5CBlm7nPJvvIcQPYEm,0f3PsS9IQ6whvNMFFKnpjl,0ugRf6ECGBFRCHlv9iG1No,4JKHXlntTvmZnLxjbeRcPL",2008-12-01,day
